Messreihe #2	Messreihe #2	Messreihe #2	Messreihe #2	Messreihe #2	Messreihe #2	Messreihe #2	Messreihe #2	Messreihe #2
8,600	0,567	0,079	0,157	0,0135	0,002	0,004	0,2	0,00
8,650	0,570	0,110	0,471	0,0136	0,003	0,011	0,2	0,00
8,700	0,578	0,126	1,957E-14	0,0138	0,003	4,684E-16	0,2	0,00
8,750	0,583	0,110	-0,157	0,0139	0,003	-0,004	0,2	0,00
8,800	0,589	0,110	-0,157	0,0141	0,003	-0,004	0,2	0,00
8,850	0,594	0,094	0,157	0,0142	0,002	0,004	0,2	0,00
8,900	0,598	0,126	0,314	0,0143	0,003	0,008	0,2	0,00
8,950	0,606	0,126	-0,157	0,0145	0,003	-0,004	0,2	0,00
9,000	0,611	0,110	-0,157	0,0146	0,003	-0,004	0,2	0,00
9,050	0,617	0,110	-0,314	0,0147	0,003	-0,007	0,2	0,00
9,100	0,622	0,079	-0,157	0,0149	0,002	-0,004	0,2	0,00
9,150	0,625	0,094	0,314	0,0149	0,002	0,008	0,2	0,00
9,200	0,631	0,110	1,679E-14	0,0151	0,003	2,255E-16	0,2	0,00
9,250	0,636	0,094	-0,157	0,0152	0,002	-0,004	0,2	0,00
9,300	0,641	0,094	-0,157	0,0153	0,002	-0,004	0,2	0,00
9,350	0,646	0,079	0,157	0,0154	0,002	0,004	0,2	0,00
9,400	0,649	0,110	0,628	0,0155	0,003	0,015	0,3	0,00
9,450	0,657	0,141	-0,314	0,0157	0,003	-0,007	0,3	0,00
9,500	0,663	0,079	-0,785	0,0158	0,002	-0,019	0,3	0,00
9,550	0,664	0,063	0,157	0,0159	0,001	0,004	0,3	0,00
9,600	0,669	0,094	0,314	0,0160	0,002	0,008	0,3	0,00
9,650	0,674	0,094	0,000	0,0161	0,002	0,000	0,3	0,00
9,700	0,679	0,094	0,157	0,0162	0,002	0,004	0,3	0,00
9,750	0,683	0,110	0,157	0,0163	0,003	0,004	0,3	0,00
9,800	0,690	0,110	-0,157	0,0165	0,003	-0,004	0,3	0,00
9,850	0,694	0,094	-0,157	0,0166	0,002	-0,004	0,3	0,00
9,900	0,699	0,094	-0,157	0,0167	0,002	-0,004	0,3	0,00
9,950	0,704	0,079	-0,157	0,0168	0,002	-0,004	0,3	0,00
10,000	0,707	0,079	-1,388E-14	0,0169	0,002	-3,339E-16	0,3	0,00
10,050	0,712	0,079	-0,314	0,0170	0,002	-0,008	0,3	0,00
10,100	0,715	0,047	-0,314	0,0171	0,001	-0,007	0,3	0,00
10,150	0,716	0,047	0,157	0,0171	0,001	0,004	0,3	0,00
10,200	0,719	0,063	0,157	0,0172	0,002	0,004	0,3	0,00
10,250	0,723	0,063	-2,234E-14	0,0173	0,001	-5,313E-16	0,3	0,00
10,300	0,726	0,063	0,000	0,0173	0,001	0,000	0,3	0,00
10,350	0,729	0,063	0,157	0,0174	0,001	0,004	0,3	0,00
10,400	0,732	0,079	0,157	0,0175	0,002	0,004	0,3	0,00
10,450	0,737	0,079	-0,157	0,0176	0,002	-0,004	0,3	0,00
10,500	0,740	0,063	-0,314	0,0177	0,001	-0,008	0,3	0,00
10,550	0,743	0,047	-0,314	0,0177	0,001	-0,007	0,3	0,00
10,600	0,745	0,031	-0,157	0,0178	7,500E-4	-0,004	0,3	0,00
10,650	0,746	0,031	0,000	0,0178	7,500E-4	0,000	0,3	0,00
10,700	0,748	0,031	0,000	0,0179	7,500E-4	0,000	0,3	0,00
10,750	0,749	0,031	0,157	0,0179	7,500E-4	0,004	0,3	0,00
10,800	0,751	0,047	0,314	0,0179	0,001	0,007	0,3	0,00
10,850	0,754	0,063	8,396E-15	0,0180	0,001	1,995E-16	0,3	0,00
10,900	0,757	0,047	-0,314	0,0181	0,001	-0,008	0,3	0,00
10,950	0,759	0,031	0,000	0,0181	7,500E-4	0,000	0,3	0,00
11,000	0,760	0,047	0,157	0,0182	0,001	0,004	0,3	0,00
11,050	0,763	0,047	-0,157	0,0182	0,001	-0,004	0,3	0,00
11,100	0,765	0,031	-0,157	0,0183	7,500E-4	-0,004	0,3	0,00
11,150	0,767	0,031	0,157	0,0183	7,500E-4	0,004	0,3	0,00
11,200	0,768	0,047	0,314	0,0183	0,001	0,008	0,3	0,00
11,250	0,771	0,063	-1,679E-14	0,0184	0,001	-4,012E-16	0,3	0,00
11,300	0,774	0,047	-0,157	0,0185	0,001	-0,004	0,3	0,00
11,350	0,776	0,047	0,157	0,0185	0,001	0,004	0,3	0,00
11,400	0,779	0,063	0,157	0,0186	0,001	0,004	0,3	0,00
11,450	0,782	0,063	-0,157	0,0187	0,001	-0,004	0,3	0,00
11,500	0,785	0,047	-0,314	0,0187	0,001	-0,007	0,3	0,00
11,550	0,787	0,031	-0,157	0,0188	7,500E-4	-0,004	0,3	0,00
11,600	0,789	0,031	5,551E-15	0,0188	7,500E-4	1,334E-16	0,3	0,00
11,650	0,790	0,031	0,157	0,0189	7,500E-4	0,004	0,3	0,00
11,700	0,792	0,047	0,314	0,0189	0,001	0,008	0,3	0,00
11,750	0,795	0,063	0,157	0,0190	0,001	0,004	0,3	0,00
11,800	0,798	0,063	-0,157	0,0190	0,001	-0,004	0,3	0,00
11,850	0,801	0,047	-0,314	0,0191	0,001	-0,007	0,3	0,00
11,900	0,803	0,031	-8,396E-15	0,0192	7,500E-4	-1,995E-16	0,3	0,00
11,950	0,804	0,047	0,157	0,0192	0,001	0,004	0,3	0,00
12,000	0,807	0,047	-0,157	0,0193	0,001	-0,004	0,3	0,00
12,050	0,809	0,031	0,000	0,0193	7,500E-4	0,000	0,3	0,00
12,100	0,811	0,047	0,157	0,0193	0,001	0,004	0,3	0,00
12,150	0,814	0,047	-8,396E-15	0,0194	0,001	-1,995E-16	0,3	0,00
12,200	0,815	0,047	0,000	0,0195	0,001	0,000	0,3	0,00
12,250	0,818	0,047	0,157	0,0195	0,001	0,004	0,3	0,00
12,300	0,820	0,063	0,000	0,0196	0,002	3,469E-16	0,3	0,00
12,350	0,825	0,047	-0,471	0,0197	0,001	-0,011	0,3	0,00
12,400	0,825	0,016	-8,396E-15	0,0197	3,750E-4	-5,464E-16	0,3	0,00
12,450	0,826	0,047	0,157	0,0197	0,001	0,004	0,3	0,00
12,500	0,829	0,031	-0,157	0,0198	7,500E-4	-0,004	0,3	0,00
12,550	0,829	0,031	0,157	0,0198	7,500E-4	0,004	0,3	0,00
12,600	0,833	0,047	-0,157	0,0199	0,001	-0,004	0,3	0,00
12,650	0,834	0,016	-0,157	0,0199	3,750E-4	-0,004	0,3	0,00
12,700	0,834	0,031	0,314	0,0199	7,500E-4	0,008	0,3	0,00
12,750	0,837	0,047	0,157	0,0200	0,001	0,004	0,3	0,00
12,800	0,839	0,047	0,157	0,0200	0,001	0,004	0,3	0,00
12,850	0,842	0,063	8,396E-15	0,0201	0,001	1,995E-16	0,3	0,00
12,900	0,845	0,047	-0,157	0,0202	0,001	-0,004	0,3	0,00
12,950	0,847	0,047	0,000	0,0202	0,001	0,000	0,3	0,00
13,000	0,850	0,047	-0,157	0,0203	0,001	-0,004	0,3	0,00
13,050	0,851	0,031	-0,157	0,0203	7,500E-4	-0,004	0,3	0,00
13,100	0,853	0,031	0,157	0,0204	7,500E-4	0,004	0,3	0,00
13,150	0,855	0,047	0,314	0,0204	0,001	0,007	0,3	0,00
13,200	0,858	0,063	0,000	0,0205	0,001	0,000	0,3	0,00
13,250	0,861	0,047	-0,157	0,0205	0,001	-0,004	0,3	0,00
13,300	0,862	0,047	0,000	0,0206	0,001	0,000	0,3	0,00
13,350	0,866	0,047	-0,157	0,0207	0,001	-0,004	0,3	0,00
13,400	0,867	0,031	-0,157	0,0207	7,500E-4	-0,004	0,3	0,00
13,450	0,869	0,031	-0,157	0,0207	7,500E-4	-0,004	0,3	0,00
13,500	0,870	0,016	-5,551E-15	0,0208	3,750E-4	-1,334E-16	0,3	0,00
13,550	0,870	0,031	0,314	0,0208	7,500E-4	0,007	0,3	0,00
13,600	0,873	0,047	-0,157	0,0208	0,001	-0,004	0,3	0,00
13,650	0,875	0,016	-0,157	0,0209	3,750E-4	-0,004	0,3	0,00
13,700	0,875	0,031	0,314	0,0209	7,500E-4	0,008	0,3	0,00
13,750	0,878	0,047	0,157	0,0210	0,001	0,004	0,3	0,00
13,800	0,880	0,047	0,000	0,0210	0,001	0,000	0,3	0,00
13,850	0,883	0,047	8,396E-15	0,0211	0,001	1,995E-16	0,3	0,00
13,900	0,884	0,047	0,000	0,0211	0,001	0,000	0,3	0,00
13,950	0,888	0,047	-0,157	0,0212	0,001	-0,004	0,3	0,00
14,000	0,889	0,031	-0,157	0,0212	7,500E-4	-0,004	0,3	0,00
14,050	0,891	0,031	0,157	0,0213	7,500E-4	0,004	0,3	0,00
14,100	0,892	0,047	0,157	0,0213	0,001	0,004	0,3	0,00
14,150	0,895	0,047	0,000	0,0214	0,001	0,000	0,3	0,00
14,200	0,897	0,047	0,000	0,0214	0,001	0,000	0,3	0,00
14,250	0,900	0,047	-0,157	0,0215	0,001	-0,004	0,3	0,00
14,300	0,902	0,031	0,000	0,0215	7,500E-4	0,000	0,3	0,00
14,350	0,903	0,047	0,157	0,0216	0,001	0,004	0,3	0,00
14,400	0,906	0,047	-0,157	0,0216	0,001	-0,004	0,3	0,00
14,450	0,908	0,031	-0,314	0,0217	7,500E-4	-0,008	0,3	0,00
14,500	0,909	0,016	-0,314	0,0217	3,750E-4	-0,007	0,3	0,00
14,550	0,909	0,000	0,000	0,0217	0,000	0,000	0,3	0,00
14,600	0,909	0,016	0,314	0,0217	3,750E-4	0,007	0,3	0,00
14,650	0,911	0,031	0,157	0,0217	7,500E-4	0,004	0,3	0,00
14,700	0,913	0,031	-0,157	0,0218	7,500E-4	-0,004	0,3	0,00
14,750	0,914	0,016	-0,157	0,0218	3,750E-4	-0,004	0,3	0,00
14,800	0,914	0,016	0,000	0,0218	3,750E-4	0,000	0,3	0,00
14,850	0,916	0,016	2,776E-15	0,0219	3,750E-4	6,668E-17	0,3	0,00
14,900	0,916	0,016	0,157	0,0219	3,750E-4	0,004	0,3	0,00
14,950	0,917	0,031	0,157	0,0219	7,500E-4	0,004	0,3	0,00
15,000	0,919	0,031	-5,551E-15	0,0219	7,500E-4	-1,334E-16	0,3	0,00
15,050	0,920	0,031	0,000	0,0220	7,500E-4	0,000	0,3	0,00
15,100	0,922	0,031	5,551E-15	0,0220	7,500E-4	1,334E-16	0,3	0,00
15,150	0,924	0,031	0,000	0,0220	7,500E-4	0,000	0,3	0,00
15,200	0,925	0,031	0,000	0,0221	7,500E-4	0,000	0,3	0,00
15,250	0,927	0,031	-5,551E-15	0,0221	7,500E-4	-1,334E-16	0,3	0,00
15,300	0,928	0,031	0,157	0,0222	7,500E-4	0,004	0,3	0,00
15,350	0,930	0,047	0,157	0,0222	0,001	0,004	0,3	0,00
15,400	0,933	0,047	-0,314	0,0223	0,001	-0,007	0,3	0,00
15,450	0,935	0,016	-0,157	0,0223	3,750E-4	-0,004	0,3	0,00
15,500	0,935	0,031	0,314	0,0223	7,500E-4	0,007	0,3	0,00
15,550	0,938	0,047	0,157	0,0224	0,001	0,004	0,3	0,00
15,600	0,939	0,047	8,396E-15	0,0224	0,001	1,995E-16	0,3	0,00
15,650	0,942	0,047	-0,157	0,0225	0,001	-0,004	0,3	0,00
15,700	0,944	0,031	-0,314	0,0225	7,500E-4	-0,008	0,3	0,00
15,750	0,946	0,016	0,157	0,0226	3,750E-4	0,004	0,3	0,00
15,800	0,946	0,047	0,471	0,0226	0,001	0,011	0,3	0,00
15,850	0,950	0,063	-0,314	0,0227	0,002	-0,008	0,3	0,00
15,900	0,952	0,016	-0,471	0,0227	3,750E-4	-0,011	0,3	0,00
15,950	0,952	0,016	0,000	0,0227	3,750E-4	0,000	0,3	0,00
16,000	0,953	0,016	-2,776E-15	0,0228	3,750E-4	-6,668E-17	0,4	0,00
16,050	0,953	0,016	0,157	0,0228	3,750E-4	0,004	0,4	0,00
16,100	0,955	0,031	0,157	0,0228	7,500E-4	0,004	0,4	0,00
16,150	0,957	0,031	1,117E-14	0,0228	7,500E-4	2,656E-16	0,4	0,00
16,200	0,958	0,031	1,117E-14	0,0229	7,500E-4	2,656E-16	0,4	0,00
16,250	0,960	0,031	0,157	0,0229	7,500E-4	0,004	0,4	0,00
16,300	0,961	0,047	0,157	0,0229	0,001	0,004	0,4	0,00
16,350	0,964	0,047	1,679E-14	0,0230	0,001	4,012E-16	0,4	0,00
16,400	0,966	0,047	1,679E-14	0,0231	0,001	4,012E-16	0,4	0,00
16,450	0,969	0,047	-0,157	0,0231	0,001	-0,004	0,4	0,00
16,500	0,971	0,031	-1,679E-14	0,0232	7,500E-4	-4,012E-16	0,4	0,00
16,550	0,972	0,047	0,157	0,0232	0,001	0,004	0,4	0,00
16,600	0,975	0,047	1,679E-14	0,0233	0,001	4,012E-16	0,4	0,00
16,650	0,977	0,047	0,157	0,0233	0,001	0,004	0,4	0,00
16,700	0,980	0,063	0,157	0,0234	0,002	0,004	0,4	0,00
16,750	0,983	0,063	-0,314	0,0235	0,001	-0,008	0,4	0,00
16,800	0,986	0,031	-0,314	0,0235	7,500E-4	-0,007	0,4	0,00
16,850	0,986	0,031	0,157	0,0235	7,500E-4	0,004	0,4	0,00
16,900	0,990	0,047	-0,157	0,0236	0,001	-0,004	0,4	0,00
16,950	0,991	0,016	-0,157	0,0237	3,750E-4	-0,004	0,4	0,00
17,000	0,991	0,031	0,157	0,0237	7,500E-4	0,004	0,4	0,00
17,050	0,994	0,031	-0,157	0,0237	7,500E-4	-0,004	0,4	0,00
17,100	0,994	0,016	0,000	0,0237	3,750E-4	0,000	0,4	0,00
17,150	0,996	0,031	0,157	0,0238	7,500E-4	0,004	0,4	0,00
17,200	0,997	0,031	-0,157	0,0238	7,500E-4	-0,004	0,4	0,00
